116.75,113.31,115.25,4852300,620643.0232558110,27507371.6257732000,28596905.3007811000,27742950.2829512000,853955.01782997000
116.5,112.56,114.31,4298100,-479990.8629441600,27027380.7628290000,27812143.0318051000,27612846.7338380000,199296.29796702800
116,114,115.5,4900500,2450250.0000000000,29477630.7628290000,28644886.8973170000,27951898.3754728000,692988.52184427900
118.31,114.75,115.87,4887700,-1812293.2584269600,27665337.5044020000,28155112.2008595000,27899796.3989144000,255315.80194509400
121.5,118.87,120.69,6964800,2674695.0570342000,30340032.5614362000,29247572.3811479000,28343475.7011911000,904096.67995675700
122,119,120.19,4679200,-967034.6666666740,29372997.8947696000,29310285.1379587000,28530661.5545690000,779623.58338969900
121.44,119.75,120.75,9165000,1681153.8461538600,31054151.7409234000,30182218.4394411000,28989477.9520880000,1192740.48735307000
125.75,122.62,124.75,6469800,2335742.4920127700,33389894.2329362000,31786056.3361886000,29789553.6395150000,1996502.69667369000
127.75,123,123.37,6792000,-5733877.8947368300,27656016.3381994000,29721036.3371940000,29401637.7665485000,319398.57064552600
124.19,121.75,122.94,4423800,-108781.9672131190,27547234.3709863000,28634135.3540901000,29064473.5128099000,-430338.15871976300
124.44,121.56,122.56,5231900,-1598636.1111111100,25948598.2598752000,27291366.8069826000,28497950.7395490000,-1206583.93256639000
125.75,123.12,123.12,4565600,-4565600.0000000000,21382998.2598752000,24337182.5334289000,27204323.0159720000,-2867140.48254306000
124.69,122.19,122.56,6235200,-4389580.7999999800,16993417.4598752000,20665299.9966520000,25347794.7330453000,-4682494.73639324000
125.31,122.75,124.62,5225900,2408813.2812500100,19402230.7411252000,20033765.3688886000,24266783.0981507000,-4233017.72926210000
132,124.37,129.25,8261400,2306262.3853211000,21708493.1264463000,20871129.2476674000,23801639.4669317000,-2930510.21926427000
131.31,128,131,5912500,4805022.6586102600,26513515.7850566000,23692322.5163620000,24294707.8884090000,-602385.37204696200
132.25,129.5,132.25,3545600,3545600.0000000000,30059115.7850566000,26875719.1507093000,25342782.0514358000,1532937.09927348000
133.88,130.81,131,5714500,-5007167.7524430000,25051948.0326135000,25963833.5916614000,25289903.1389227000,673930.45273875400
133.5,130.63,132.81,6653900,3454463.7630662200,28506411.7956798000,27235122.6936706000,25874722.8946967000,1360399.79897391000
135.5,132.13,134,6094500,669129.0801187020,29175540.8757985000,28205331.7847345000,26474871.6185334000,1730460.16620116000
137.44,133.88,137.38,4799200,4637429.2134831400,33812970.0892816000,31009150.9370081000,27809071.3404876000,3200079.59652048000
138.69,135.38,137.81,5050800,2365178.2477341500,36178148.3370158000,33593649.6370119000,29330721.7034927000,4262927.93351920000
139.19,135.75,137.88,5648900,1346540.1162790600,37524688.4532948000,35559169.0451534000,30820533.8398204000,4738635.20533301000
138.5,136.19,137.25,4726300,-388743.2900432850,37135945.1632515000,36347557.1042024000,31968790.4440806000,4378766.66012188000
138.13,134.5,136.31,5585600,-15387.3278236775,37120557.8354279000,36734057.4698151000,32905475.4243255000,3828582.04548962000
137.5,135.38,136.25,5124800,-918596.2264150810,36201961.6090128000,36468009.5394140000,33504836.5488141000,2963172.99059985000
138.88,133.69,134.63,7630200,-4866273.9884393100,31335687.6205735000,33901848.5799937000,33110445.8345885000,791402.74540517500
132.13,126.06,128.25,14311600,-3984613.5090609600,27351074.1115125000,30626461.3457531000,32063287.3394838000,-1436825.99373069000
129.75,126.87,129,8793600,4213599.9999999900,31564674.1115125000,31095567.7286328000,31972630.3889436000,-877062.66031076000
128.5,123.5,123.87,8874200,-7560818.3999999800,24003855.7115125000,27549711.7200727000,30523762.2657743000,-2974050.54570162000
125.44,122.62,124.81,6966600,3853863.8297872500,27857719.5412998000,27703715.6306862000,30039027.2249607000,-2335311.59427452000
125.12,122.75,123,5525500,-4359782.7004219400,23497936.8408778000,25600826.2357820000,28849738.0642184000,-3248911.82843636000
